ticker,interval,date,type,entry_price,source,wt2,ret_1M,ret_3M,ret_6M,ret_12M,bulls,bears
QFIN,1mo,2025-04-01 00:00:00,SELL,37.000770568847656,WaveTrend,68.9949062619679,2.0540170503106747,-14.756338709195182,-38.406881570550325,-66.64024957910331,,
QSI,1mo,2023-11-01 00:00:00,BUY_GOLD,1.6100000143051147,WaveTrend,-54.76413926372178,24.844718795284248,3.726704487356014,-5.590064135337636,-22.360249137046917,,
QSI,1mo,2024-11-01 00:00:00,BUY_GOLD,1.25,WaveTrend,-53.33898423972848,116.00000381469728,10.399999618530265,34.399995803833015,12.79999732971191,,
QSI,1mo,2025-05-01 00:00:00,BUY,1.6799999475479126,WaveTrend,-21.468464992052088,16.66667257982606,-33.333330968069575,-16.071427937875782,-29.166661049165242,,
RCKT,1mo,2017-04-01 00:00:00,BUY_GOLD,8.0,WaveTrend,-84.89429299657182,-14.999997615814209,-54.350000619888306,25.999999046325684,115.49999713897705,,
RCKT,1mo,2019-03-01 00:00:00,BUY,17.540000915527344,WaveTrend,-3.8490374356713044,5.81527079347004,-14.48119032467552,-33.58039332702045,-20.46750808937613,,
RCKT,1mo,2019-11-01 00:00:00,BUY,17.59000015258789,WaveTrend,-25.936771431873982,29.391700008219267,10.801589551156088,6.935754990172649,76.00908934567425,,
RCKT,1mo,2021-04-01 00:00:00,SELL,45.84000015258789,WaveTrend,65.43897431287114,-7.286213223102123,-21.858639669306356,-35.187611288008725,-77.57417168684098,,
RCKT,1mo,2022-08-01 00:00:00,BUY,15.40999984741211,WaveTrend,-31.40375034651633,3.569112239979866,22.517841321959708,24.659307428213275,1.5574287702440737,,
RCKT,1mo,2023-05-01 00:00:00,BUY,20.93000030517578,WaveTrend,-9.716853322565003,-5.064498091193315,-25.22694987892483,11.466792085697097,1.8633510939414233,,
RCKT,1mo,2025-09-01 00:00:00,BUY_GOLD,3.259999990463257,WaveTrend,-53.3379795628971,15.644171532368144,7.668711678875617,9.81594890119386,,,
REAL,1mo,2021-11-01 00:00:00,BUY,15.569999694824219,WaveTrend,-47.987106499867394,-25.433526755067028,-42.77456633236818,-78.93384691279019,-90.43031445895244,,
REAL,1mo,2022-08-01 00:00:00,BUY_GOLD,2.140000104904175,WaveTrend,-65.83649166019475,-29.906545492100932,-30.373834743178087,-36.91588982878539,22.897195584889207,,
REAL,1mo,2024-03-01 00:00:00,BUY,3.9100000858306885,WaveTrend,-24.514753389490608,-2.3017941333054903,-18.41432257813529,-19.693093709048483,37.85165596333939,,
REAL,1mo,2026-02-01 00:00:00,SELL,12.260000228881836,WaveTrend,69.45146715190502,-25.93801179289057,-21.37030861864867,,,,
REAX,1mo,2024-10-01 00:00:00,SELL,5.460000038146973,WaveTrend,71.77223128587968,-3.6630001440991378,-6.227108978249762,-19.230772589723543,-31.868131820146807,,
RGNX,1mo,2018-10-01 00:00:00,SELL,66.66999816894531,WaveTrend,65.87604887573619,-10.139490786249928,-34.06329639746549,-24.403775446097022,-46.467677205767075,,
RGNX,1mo,2020-01-01 00:00:00,BUY,43.529998779296875,WaveTrend,-12.951048033065971,-8.10934729677908,-8.522855935013606,-23.960488393434897,-5.053978887976718,,
RGNX,1mo,2020-11-01 00:00:00,BUY,34.84000015258789,WaveTrend,-42.2327185737673,30.195179138029516,17.422501918024082,1.234214418175994,-8.151550344861114,,
RGNX,1mo,2021-06-01 00:00:00,BUY,38.849998474121094,WaveTrend,-16.143487707296895,-16.80823432630676,7.902187427032259,-15.830110560437472,-36.42213196123364,,
RGNX,1mo,2022-04-01 00:00:00,BUY,27.760000228881836,WaveTrend,-37.49146121531202,-24.207490122290864,13.004324858022432,-14.733429823003409,-30.25936437057667,,
RGNX,1mo,2023-07-01 00:00:00,BUY_GOLD,19.0,WaveTrend,-55.82681314911173,-6.8421012476870935,-32.15789292988024,-35.15789634303042,-25.0,,
RGNX,1mo,2024-02-01 00:00:00,BUY_GOLD,17.440000534057617,WaveTrend,-52.832016876031695,20.814214733983395,-17.717890240620115,-29.931193275108892,-62.32798182069327,,
RGNX,1mo,2025-04-01 00:00:00,BUY_GOLD,9.609999656677246,WaveTrend,-60.33150303496365,-7.908421460550774,-11.446404444261404,32.882423662635475,-6.659723335200651,,
RILY,1mo,2008-11-01 00:00:00,BUY_GOLD,94.44105529785156,WaveTrend,-71.43464775779597,0.9836024784106945,4.371584522874916,6.229520062805283,-60.10927507182166,,
RILY,1mo,2010-07-01 00:00:00,BUY_GOLD,12.901782989501953,WaveTrend,-61.29414208952604,-35.99997043279004,-67.99998521639502,-59.19998521639502,-85.60000184795062,,
RILY,1mo,2014-02-01 00:00:00,BUY,3.096428632736206,WaveTrend,-21.984499613829556,-3.333340263146567,83.33333718322957,33.33336413250328,109.04596260226191,,
RILY,1mo,2017-03-01 00:00:00,SELL,8.083464622497559,WaveTrend,67.81805194719526,2.0339006246602898,27.211402094376357,17.894741312866124,35.73805583611478,,
RILY,1mo,2017-09-01 00:00:00,SELL,9.529979705810547,WaveTrend,61.992954605891555,-2.3460238000790112,6.868881410696459,15.134953709170551,37.43877157680227,,
RILY,1mo,2018-09-01 00:00:00,SELL,13.09788703918457,WaveTrend,69.44132768078744,-15.011027272932465,-36.72834755459574,-25.6335421319006,9.870898265853034,,
RILY,1mo,2021-07-01 00:00:00,SELL,49.289093017578125,WaveTrend,83.45925866864889,-2.989937186746372,9.249166462861558,-1.2706062454143852,-14.270155810303354,,
RILY,1mo,2022-01-01 00:00:00,SELL_PLUS,48.66282272338867,WaveTrend,73.01682535061074,-3.280825626317596,-25.47033641310853,-13.166848362507233,-25.048423698760814,,
RILY,1mo,2023-06-01 00:00:00,BUY,41.45124053955078,WaveTrend,-27.40843353459581,20.769885021379153,-9.140808640081344,-51.26182635796857,-57.4439771644055,,
RILY,1mo,2024-04-01 00:00:00,BUY,33.86166000366211,WaveTrend,-32.87929353100882,-30.34883955410561,-43.298701951224515,-82.57616403115101,-91.34714580903498,,
RILY,1mo,2025-02-01 00:00:00,BUY_GOLD,6.389999866485596,WaveTrend,-53.29389253423793,-39.43662024381975,-52.269170327952786,-13.771512613313186,0.9389662603004112,,
RVLV,1mo,2023-02-01 00:00:00,BUY,27.079999923706055,WaveTrend,-32.99342846401796,-2.8803570489034147,-43.796158382906434,-45.90103522967316,-19.017723903396032,,
RVLV,1mo,2023-12-01 00:00:00,BUY,16.579999923706055,WaveTrend,-45.15930885842065,-13.088058421467686,27.68395762188827,-4.041013747750267,101.99036087197354,,
RVLV,1mo,2024-08-01 00:00:00,BUY,22.920000076293945,WaveTrend,-17.644085328733688,8.115185882025155,57.41711043174067,15.881323636701339,-2.399647623166501,,
RVLV,1mo,2025-11-01 00:00:00,BUY,24.170000076293945,WaveTrend,-2.904579471268295,24.90691120712125,4.095985800550994,-18.90773554157534,,,
RXRX,1mo,2023-12-01 00:00:00,BUY_GOLD,9.859999656677246,WaveTrend,-51.69922457152751,-4.563892747809528,1.115624890281497,-23.935088629329126,-31.44015756325177,,
RXRX,1mo,2024-12-01 00:00:00,BUY,6.760000228881836,WaveTrend,-35.99342124946585,7.100584703910928,-21.74556534404082,-25.147932374900083,-39.49704121142592,,
RXRX,1mo,2025-07-01 00:00:00,BUY,5.949999809265137,WaveTrend,-43.27691828134963,-21.008404034795813,-7.226888102904505,-29.579828713676026,,,
