entry_date,exit_date,entry_price,exit_price,return_pct,hold_bars,exit_reason,high_conv,ticker
2012-02-01,2014-04-01,3.65,27.12,643.0,26,WT_SELL+,False,CSIQ
2018-10-01,2022-07-01,5.72,17.36,203.5,45,WT_SELL,False,GOGO
2012-02-01,2021-07-01,3.23,13.77,326.3,113,WT_SELL+,True,MVIS
2017-06-01,2018-12-01,3.09,10.97,255.0,18,WT_SELL+,False,OPRX
