type,entry_price,ret_1M,ret_3M,ret_6M,ret_12M,system
ASH_BUY,29.799999237060547,-26.845638271194517,-40.87247889147455,-75.16778427912013,-73.59060373474233,ASH L21
ASH_BUY,10.0,3.400001525878915,-21.300001144409176,-21.900000572204593,-35.79999923706054,ASH L21
ASH_BUY_STRONG,9.569999694824219,-18.49529321350586,4.07523882716192,-29.571577993222032,-55.79937143194253,ASH L21
ASH_BUY,11.0,6.72727064652876,-29.818183725530456,-18.54545419866388,-55.727273767644704,ASH L21
ASH_BUY,8.399999618530273,-13.333326899815823,-30.71428052422117,-38.45237724905365,,ASH L21
ASH_BUY,5.449999809265137,5.137618708395952,46.05505168302524,,,ASH L21
ASH_BUY,19.719999313354492,18.154158460247306,185.29411906943437,334.5841781556538,199.66194855787705,ASH L21
ASH_BUY,57.293331146240234,7.982320914904162,-13.951592182302763,-21.58482434004214,-53.09518151649936,ASH L21
ASH_BUY,47.4466667175293,3.9763917568128138,-16.76268399569412,-42.096388936391705,-81.38260572016453,ASH L21
ASH_BUY,11.319999694824219,10.836284781312022,29.210842906583736,41.8139020782013,27.915193750905654,ASH L21
ASH_BUY,16.053333282470703,21.47010005263428,8.430239396808915,-9.800667017561782,19.061458527642493,ASH L21
ASH_BUY_STRONG,17.440000534057617,-12.844040459850369,-10.244654639215279,41.666663932508726,-13.340984600894423,ASH L21
ASH_BUY_STRONG,17.626667022705078,-2.60967705284344,3.403935529597635,40.20423201986701,-12.556736226457964,ASH L21
ASH_BUY_STRONG,16.899999618530273,7.850105417694131,22.761351066484426,23.984221147711505,-6.903355094037367,ASH L21
ASH_BUY,17.48666763305664,-2.096836295613569,18.070909299142123,-1.6393453351585152,-27.52573884304732,ASH L21
ASH_BUY,13.133333206176758,-8.832486233323833,-23.85786728309851,29.187822382465335,93.35025645367634,ASH L21
ASH_BUY,13.826666831970215,13.162967741552789,4.4840878361624315,15.718417131485186,-29.845710993508145,ASH L21
ASH_BUY,17.719999313354492,-9.932276204328716,23.250569971119607,-18.43491274794591,-20.27839971721295,ASH L21
ASH_BUY,12.34000015258789,14.478661653359026,28.309017987503005,67.15289114789309,211.61535115771733,ASH L21
ASH_BUY,15.600000381469727,34.059829368106406,92.05127148625125,176.96581921294236,,ASH L21
ASH_BUY,15.720000267028809,48.72772750394863,112.46819948172777,143.42662698685936,,ASH L21
ASH_BUY,16.479999542236328,3.0946616689810247,33.43446833697019,18.99272545544315,-50.66747366342656,ASH L21
ASH_BUY,18.420000076293945,0.7600401143787794,-44.51682831325458,-63.1378939536945,-13.409339070566206,ASH L21
ASH_BUY_STRONG,19.920000076293945,-4.518070356843673,-50.10040390405155,-55.572287411776756,-22.188755318098742,ASH L21
ASH_BUY,9.260000228881836,10.907129631937341,45.680339499809165,49.56803497986677,-41.14471193783938,ASH L21
ASH_BUY,14.199999809265137,-10.91549444756702,-67.25352001530715,-63.73239320744788,-61.26760511354803,ASH L21
ASH_BUY,5.650000095367432,2.654868899744267,25.663713005138277,-12.389385385608076,-29.557522975322037,ASH L21
ASH_BUY,3.0299999713897705,-7.590759777069966,-9.900988618778205,12.211225329086496,128.38284295824428,ASH L21
ASH_BUY,3.5199999809265137,46.87500296329912,82.38636679208477,127.84092333013861,68.0397725540929,ASH L21
ASH_BUY,7.53000020980835,4.382468984213395,-16.06905716378153,-31.474107521393556,9.428944774596303,ASH L21
ASH_BUY_STRONG,7.019999980926514,-19.515667938481485,-25.14244830884811,-7.834760573065891,12.393160796622361,ASH L21
ASH_BUY_STRONG,6.809999942779541,-17.621142721703897,-16.005876090257367,0.14684624032101912,10.132159515684691,ASH L21
ASH_BUY,6.309999942779541,9.033283309512896,2.2186983796377957,13.31220539152449,-85.84786030469668,ASH L21
ASH_BUY_STRONG,7.380000114440918,9.078591678920356,-81.57181581008494,-80.2168019579011,-91.77506796867762,ASH L21
ASH_BUY,1.059999942779541,-29.433956025715023,-44.15093966165253,6.60377888969812,277.3585109364407,ASH L21
ASH_BUY,0.9290000200271606,37.782555844546465,34.55328019944008,245.5328276584024,331.6469475172452,ASH L21
ASH_BUY,4.820000171661377,-15.352701692959814,-1.2448120465286205,93.77592987447014,28.2157595070889,ASH L21
ASH_BUY,4.329999923706055,36.489606271256704,108.77598432185826,80.36951686814231,14.780597638852111,ASH L21
ASH_BUY,7.769999980926514,-16.98841923940362,-26.640928915607866,-34.74903237957514,-53.410554769043586,ASH L21
ASH_BUY,6.820000171661377,-10.703812326967366,-27.126104617370707,-33.28445636055656,-22.873898878502807,ASH L21
ASH_BUY,5.789999961853027,-5.526773294813014,-32.9879077719516,3.1088053458469433,18.6528485461408,ASH L21
ASH_BUY_STRONG,5.210000038146973,25.143952652358625,7.293668170030787,40.499042573229275,,ASH L21
ASH_BUY_STRONG,6.880000114440918,-12.209304340340854,,,,ASH L21
ASH_BUY,33.900001525878906,-15.073747434644336,100.91444703433746,211.06192389915606,1.5634181576430928,ASH L21
ASH_BUY,36.779998779296875,70.55465368189864,110.41327340448572,188.2544865736757,-38.00978794514137,ASH L21
ASH_BUY,24.030000686645508,-20.016651002278742,-41.73949396605554,-9.44652681189979,-24.053268920036697,ASH L21
ASH_BUY,19.149999618530273,1.4099240895149023,16.135771353216576,4.960839591976796,-0.9399493930099423,ASH L21
ASH_BUY,21.299999237060547,-5.2582111361583745,-11.126755947301303,-25.915491557788094,-34.741783491028386,ASH L21
ASH_BUY,18.93000030517578,-15.68938309111786,-16.64025632024595,-30.005283748583842,22.926572015961668,ASH L21
ASH_BUY_STRONG,20.06999969482422,-22.82012951344078,-34.97757653628524,-29.94518867261078,-4.085698591394027,ASH L21
ASH_BUY,13.989999771118164,58.61330162326415,55.96854933386632,23.731234804436774,-4.789135720195903,ASH L21
ASH_BUY,14.050000190734863,-8.327402565200604,-27.04626433557443,-50.249112624726855,,ASH L21
ASH_BUY,14.350000381469727,-9.686413284822438,-51.14982548757345,-48.50174445968404,,ASH L21
ASH_BUY,4.579999923706055,-5.021834561241089,-39.95633087751781,-61.79039237660224,-63.31877782678026,ASH L21
ASH_BUY,2.009999990463257,-12.437811004286669,-5.9701495192900245,-34.32835528780978,1.9900478628265272,ASH L21
ASH_BUY,1.8300000429153442,10.382510030354064,-20.76502657487682,-31.147543119399568,-25.13661351691303,ASH L21
ASH_BUY,2.0399999618530273,-7.352940145248343,-31.862744525137966,-19.607842335193148,-37.745097810055185,ASH L21
ASH_BUY,1.409999966621399,21.985820519673037,39.716317393303655,-5.67375358864356,-9.219858036105533,ASH L21
