ticker,bar,price,ret_1M,ret_3M,ret_6M,ret_12M,system
CRI,226,20.6982364654541,16.14973575441652,4.563255050734738,3.1372660684085174,32.192494229318044,💎 ASH STRONG solo
CRI,249,22.23308563232422,0.8297144778810939,7.467593299555442,16.163252560365258,64.88548059715833,💎 ASH STRONG solo
CRI,271,24.24755859375,6.5124775972129845,19.293944073581827,45.73952166273989,72.21547831208844,💎 ASH STRONG solo
CRI,319,39.4262580871582,5.91430949119609,-4.0239442140218245,13.34458983855129,29.13553929486905,💎 ASH STRONG solo
CRI,329,40.18631362915039,-4.204952802673779,7.877327295072689,18.949668810427656,25.431091315181288,💎 ASH STRONG solo
CRI,337,40.62167739868164,6.55763706635788,5.286086254988742,33.18244834665245,28.684559443666945,💎 ASH STRONG solo
CRI,399,55.96628952026367,1.2037166352889317,-4.012874996753846,10.44485917912661,18.982386408444228,💎 ASH STRONG solo
CRI,503,76.4842758178711,0.5747062802426761,1.6307218382301647,-3.591829463038554,-9.631891320722197,💎 ASH STRONG solo
CRI,578,70.55216979980469,-2.070005733494795,8.017354905922879,33.10703943826891,18.89909979157416,💎 ASH STRONG solo
CRI,627,88.81111907958984,-3.109491041351553,-14.843138927539357,-27.25019416869383,-15.397601044821286,💎 ASH STRONG solo
CRI,787,83.79307556152344,-1.0660273956138777,2.2822970854943447,-12.116998694154912,-17.86314503075046,💎 ASH STRONG solo
CRI,840,70.64392852783203,-7.560424003997646,-11.859663018534272,-5.849834779442952,-8.766781925604361,💎 ASH STRONG solo
CRI,954,62.66148376464844,-21.695318224421623,-19.434101295407892,-44.2170473602993,-53.66239705857644,💎 ASH STRONG solo
CRI,1037,36.97999954223633,15.035158037091701,,,,💎 ASH STRONG solo
CRLBF,28,11.050000190734863,-21.99095260842867,-37.2850705093268,-49.31221958847012,-61.08597179626928,💎 ASH STRONG solo
CRLBF,208,3.799999952316284,-52.63157960780771,-52.105261176576875,-56.05263215683174,-52.789472313799,💎 ASH STRONG solo
CRLBF,275,1.8899999856948853,5.820106621041665,-14.285713384661447,-12.16931327059897,-60.84656004562498,💎 ASH STRONG solo
CRLBF,366,1.4299999475479126,-13.28670943918363,-31.818177650024694,-42.6573410542053,,💎 ASH STRONG solo
CRON,231,3.4100000858306885,-12.903227159692964,-9.677423865643231,-26.97947369904039,-45.747801252879114,💎 ASH STRONG solo
CRON,236,3.180000066757202,-10.691828473280662,-10.377363370974724,-39.308179024158775,-30.817610015739373,💎 ASH STRONG solo
CRON,309,2.0899999141693115,-3.3492792400721227,28.229673531943234,9.569380664936888,-9.090906498275453,💎 ASH STRONG solo
CRON,383,2.0399999618530273,-4.411760580993363,26.470586860331125,32.352945988841086,,💎 ASH STRONG solo
CRON,416,2.700000047683716,-11.481479159435004,1.481480042466754,,,💎 ASH STRONG solo
CRON,424,2.690000057220459,-2.230481096775072,,,,💎 ASH STRONG solo
CRON,429,2.740000009536743,-1.0948894629691175,,,,💎 ASH STRONG solo
CSIQ,284,3.430000066757202,-21.282798975675952,9.03789903049832,-23.32361331621261,17.492715200393594,💎 ASH STRONG solo
CSIQ,335,4.070000171661377,65.60195299369953,183.78377650092693,387.7149765172354,514.0048824842489,💎 ASH STRONG solo
CSIQ,536,14.119999885559082,-2.691218962611708,-8.073656887835135,17.77619897698841,11.40226394990156,💎 ASH STRONG solo
CSIQ,554,15.779999732971191,5.133082593938587,4.3092481812953,8.36502326258275,-20.849176283436844,💎 ASH STRONG solo
CSIQ,712,20.040000915527344,10.479033823266825,79.14171599694369,155.68861944893996,114.97005919633243,💎 ASH STRONG solo
CSIQ,862,40.209999084472656,2.760508917246396,-23.526484207570387,-49.142001421143156,-60.80576824741173,💎 ASH STRONG solo
CSIQ,984,11.699999809265137,24.700858037913687,109.31624077228386,21.880345823505532,,💎 ASH STRONG solo
DNA,68,145.1999969482422,-19.00826381143751,-21.487601655641697,-52.341598896238864,-48.48484530036118,💎 ASH STRONG solo
DQ,70,3.640000104904175,-17.857144962487393,-51.09890329421762,-73.07692332884464,-38.90110129075492,💎 ASH STRONG solo
DQ,114,1.0,80.9999942779541,69.59999799728394,43.400001525878906,532.9999923706055,💎 ASH STRONG solo
DQ,271,3.4679999351501465,-25.605537140981692,2.6528261058174296,15.340255905362943,19.4348407098494,💎 ASH STRONG solo
DQ,391,11.168000221252441,-3.2772221366864307,-30.963468074839184,-52.77578739826328,-35.10028652071727,💎 ASH STRONG solo
DQ,504,11.776000022888184,44.61617402806974,68.61413775200273,237.29620536262016,586.4809458285292,💎 ASH STRONG solo
DQ,550,89.51000213623047,-12.903589292936434,-34.00737539373292,-20.26589091355413,-53.88225025794273,💎 ASH STRONG solo
DQ,606,47.459999084472656,23.13527128960402,32.890857377742,11.862623634051417,-18.83691276689017,💎 ASH STRONG solo
DQ,729,19.610000610351562,30.239674250930438,-1.7338100051277672,-5.711375850963418,44.46710373252844,💎 ASH STRONG solo
DQ,743,20.850000381469727,-14.100721727902311,-25.61151105461741,-8.968828801055306,42.2541933081795,💎 ASH STRONG solo
DQ,748,21.65999984741211,-12.00369528987032,-39.51985007499948,-2.0775658638484185,9.602954470724834,💎 ASH STRONG solo
DTIL,64,253.1999969482422,-2.5473921903564123,-29.502368818555702,-3.554502412509797,24.644553675894755,💎 ASH STRONG solo
